class,feature,mean,std,min,max,median,n_sections
BEACH_DRY,nir_d1_min,-6.049285714285696,3.414128335001849,-13.199999999999989,-1.5428571428571445,-5.714285714285651,20
BEACH_DRY,nir_d1_max,5.731428571428556,3.9822959443246724,1.3142857142857167,19.68571428571427,5.092857142857127,20
BEACH_DRY,nir_d2_mean,-0.19889115877495617,0.1517300930858416,-0.505128205128205,0.09500000000000312,-0.20543478260869358,20
BEACH_DRY,nir_d2_std,1.4300574493835196,0.8490079410800399,0.5659584409796324,4.1867861669664475,1.1914426160547538,20
BEACH_DRY,brightness_d1_mean,-0.10424635825622601,0.28769707095555813,-0.6191860465116282,0.38534482758620386,-0.09136363636363604,20
BEACH_DRY,brightness_d1_std,1.180300056161414,0.5545430389650919,0.34163004917132345,2.252488505169555,0.9790966389597474,20
BEACH_DRY,corr_red_green,0.9241958972539013,0.08708761957126014,0.6512099715734659,0.9901366569081296,0.9620104620964831,20
BEACH_DRY,corr_red_nir,0.9150598973567439,0.09618910181178142,0.6708173307234601,0.9891720551642441,0.9514060921255516,20
BEACH_DRY,corr_green_nir,0.9180365181736393,0.07245430290317502,0.7730454843041841,0.9900711968564316,0.9490085277285467,20
BEACH_DRY,corr_blue_nir,0.8879977184462415,0.09377801563187586,0.6544923896591712,0.982000054956187,0.9293955856177227,20
BEACH_WET,red_mean,188.6772095959596,11.83226791675366,167.9,203.4090909090909,194.0,16
BEACH_WET,red_std,7.406505506247136,3.1331476625263255,2.7261875880856214,11.57540496051866,7.371324383542789,16
BEACH_WET,red_min,177.0,11.177358065899712,157.0,197.0,177.0,16
BEACH_WET,red_max,200.0,11.331372379372237,179.0,214.0,203.5,16
BEACH_WET,red_median,189.4375,13.32650867006559,165.5,207.0,194.5,16
BEACH_WET,red_q25,182.90625,12.419364919350746,158.75,198.25,185.625,16
BEACH_WET,red_q75,193.65625,13.129126335492904,169.0,208.75,198.375,16
BEACH_WET,red_iqr,10.75,5.816642788871716,3.0,21.5,10.75,16
BEACH_WET,red_cv,0.03936895022127033,0.016674452940526194,0.013570624055729194,0.06805058765733014,0.03774859763678533,16
BEACH_WET,red_range,23.0,9.791152468768253,8.0,37.0,21.0,16
BEACH_WET,red_skew,-0.12325313184573734,0.6437236268345198,-1.0194186870020523,1.4772126463530515,-0.27154541788363945,16
BEACH_WET,red_kurtosis,-0.8521226764215778,0.674544661793101,-1.640828402366864,0.9605904418761297,-0.8955749919898559,16
BEACH_WET,green_mean,180.3616863536683,14.209407518527144,151.9,197.54545454545453,185.87847222222223,16
